Nummer;Navn;Svind;Energi, kJ;Energi, kcal;Nitrogen-til-protein faktor;Nitrogen, total;Protein, videnskabelig;Protein, deklaration;Kulhydrat, difference ;Kulhydrat, tilgængelig;Kulhydrat, deklaration;Tilsat sukker;Kostfibre;Fedt, total;FCF;Alkohol;Aske;Tørstof;Vand;A-vitamin;Retinol;D-vitamin;D3-vitamin;D2 ergocalciferol;25-hydroxy D3-vitamin;25-hydroxyergocalciferol;E-vitamin;alfa-tokoferol;gamma-tokoferol;delta-tokoferol;alfa-tokotrienol;K1-vitamin;B1-vitamin;thiamin;HET, hydroxyethylthiazole;B2-vitamin, riboflavin;Niacinækvivalent;Niacin;B6-vitamin;Pantothensyre;Biotin;Folat;Frit folat;B12-vitamin;C-vitamin;L-ascorbinsyre;L-dehydroascorbinsyre;Svovl, S;Chlorid, Cl;Natrium, Na;Kalium, K;Calcium, Ca;Magnesium, Mg;Fosfor, P;Jern, Fe;Kobber, Cu;Zink, Zn;Jod, I;Mangan, Mn;Chrom, Cr;Selen, Se;Molybdæn, Mo;Cobolt, Co;Nikkel, Ni;Fluor, F;Silicium, Si;Rubidium, Rb;Aluminium, Al;Bor, B;Brom, Br;Kviksølv, Hg;Arsen, As;Cadmium, Cd;Bly, Pb;Tin, Sn;L-mælkesyre;D-mælkesyre;Mælkesyre, total;Citronsyre;Oxalsyre;Æblesyre;Eddikesyre;Benzoesyre;Sorbinsyre;Propionsyre;Organiske syrer, tot.;Histamin;Tyramin;Phenylethylamin;Putrescin;Cadaverin;Spermin;Spermidin;Serotonin;Fruktose;Galaktose;Glukose;Monosaccharider, total;Laktose;Maltose;Sakkarose;Disaccharider, total;Maltotriose;Raffinose;Andre sukkerarter;Sukkerarter, ialt;Sorbitol;Mannitol;Inositol;Maltitol;Sukkeralkoholer, total;Stivelse;IDF;SDFP;SDFS;Hexose;Pentose;Uronic Acid;Cellulose;Lignin;Crude fibre;Neutr.Det.Fibre (NDF);C4:0;C6:0;C8:0;C10:0;C12:0;C12:1,n-1;C13:0;C14:0;C15:0;C16:0;C17:0;C18:0;C20:0;C21:0;C22:0;C23:0;C24:0;Andre mættede fedtsyrer;C14:1,n-5;C15:1;C16:1,n-7;C17:1,n-7;C18:1,n-9;C18:1,n-7;C20:1,n-9;C20:1,n-11;C22:1,n-9;C22:1,n-11;C24:1,n-9;Andre monoumættede fedtsyrer;C18:2,n-6;C18:2,conjugerede;C18:3,n-3 (ALA);C18:3,n-6;C18:4,n-3;C20:2,n-6;C22:2,n-6;C22:4,n-6;C22:5,n-6;C20:3,n-3;C20:4,n-3;C20:3,n-6;C20:4,n-6;C20:5,n-3 (EPA);C22:5,n-3;C22:6,n-3 (DHA);Andre polyumættede;C14:1,trans;C16:1,trans;C18:1,trans;C20:1,trans;C22:1,trans;C18:2,trans;Andre fedtsyrer;Sum mættede;Sum monoumættede;Sum polyumættede;Transfedtsyrer, total;Fedtsyrer, total;Sum n-3 fedtsyrer;Sum n-6 fedtsyrer;Cholesterol;Isoleucin;Leucin;Lysin;Methionin;Cystin;Phenylalanin;Tyrosin;Threonin;Tryptofan;Valin;Arginin;Histidin;Alanin;Asparaginsyre;Glutaminsyre;Glycin;Prolin;Hydroxyprolin;Serin;beta-caroten;Massefylde
542;Asier, syltede;35;311;73;6,25;0,08;0,5;0,5;17;16,5;16,5;16;0,5;0,5;0,8;0;3,1;21,1;78,9;0,583;0;0;0;0;0;0;0,1;0,1;0;0;0;0;0,01;0;0;0,02;0,04;0,04;0,01;0,1;0,4;8;5;0;4;4;0;0;0;291;99;15,3;6,5;14,8;0,55;0,057;0,18;1;0,085;1,7;0,0326;0;0;0,561;0;0;0;0;0;0;0,05;0,1;3,6;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
64;Asparges, grønne, rå;34;109;26;6,25;0,288;1,8;1,8;4,9;3,1;3,1;0;1,8;0,3;0,8;0;0,5;7,5;92,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,24;0;0,148;0;0;150;0;0;10;10;0;0;0;3,7;267;22,8;12,2;85,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,067;0;0,002;0;0;0;0;0;0;0;0;0,002;0;0,005;0;0;0;0;0;0;0;0,151;0;0,013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,069;0,007;0,164;0;0,24;0,013;0,151;0;52;84;75;21;6;49;40;46;14;84;69;32;127;167;383;60;115;0;86;0;0
878;Asparges, hvide, rå;33;109;26;6,25;0,384;2,4;2,4;4,3;2,5;2,5;0;1,8;0,3;0,8;0;0,6;7,6;92,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32;0;0,072;0;0;150;0;0;18;18;0;0;0;7,7;169;16,6;7,3;42,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,067;0;0,002;0;0;0;0;0;0;0;0;0,002;0;0,005;0;0;0;0;0;0;0;0,151;0;0,013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,069;0,007;0,164;0;0,24;0,013;0,151;0;69;111;100;28;8;65;54;61;19;111;92;42;169;223;511;81;154;0;115;0;0
649;Asparges, konserves;39;68;16;6,25;0,256;1,6;1,6;3;1,5;1,2;0;1,5;0,1;0,8;0;0,9;5,6;94,4;41,1;0;0;0;0;0;0;0,25;0,25;0;0;0;0;0,03;0;0;0,04;0,513;0,3;0,11;0,07;0,2;48;59;0;18,4;18,4;0;0;0;288;111;15,5;7;27;0,35;0,055;0,44;0,7;0,14;4;0,2;0;0;4,9;0;0;0;0;0;0;0,2;0;0,2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003;0,67;0;0,32;0,99;0;0;0,18;0,18;0;0;0;1,17;0;0;0;0;0;0;0;0;0;0,19;0,23;0,21;0,75;0,1;0;0;0;0;0;0;0;0;0;0;0;0,022;0;0,001;0;0;0;0;0;0;0;0;0,001;0;0,002;0;0;0;0;0;0;0;0,05;0;0,004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023;0,003;0,054;0;0,08;0,004;0,05;0;46;74;67;18;6;44;36;41;13;74;61;28;113;148;340;54;102;0;77;493;0
753;Asparges, uspec., rå;47;95;23;6,25;0,308;1,9;1,9;4;2,2;1,2;0;1,8;0,3;0,8;0;0,5;6,7;93,3;2,67;0;0;0;0;0;0;0,3;0,3;0;0;0;39;0,11;0;0;0,09;1,26;1;0,06;0,07;0,2;150;58;0;12;12;0;0;0;6,4;202;20;8,9;52;0,5;0,055;0,44;0,15;0;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0,003;0,67;0;0,32;0,99;0;0;0,18;0,18;0;0;0;1,17;0;0;0;0;0;0;0;0;0;0,19;0,23;0,21;0,75;0,1;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0,002;0;0;0;0;0;0;0;0;0,002;0;0,004;0;0;0;0;0;0;0;0,134;0;0,012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,062;0,006;0,145;0;0,213;0,012;0,134;0;56;89;80;22;7;52;43;49;15;89;74;34;136;179;410;65;123;0;93;32;0
69;Aubergine, rå;6;83;20;6,25;0,151;0,9;0,9;5;2,6;3,1;0;2,4;0,1;0,8;0;0,5;6,5;93,5;0;0;0;0;0;0;0;0,03;0,03;0;0;0;0;0,05;0;0;0,03;0,936;0,8;0,08;0,22;0;27;8;0;2;2;0;0;0;3;240;8,4;10;30,3;0,4;0,08;0,16;0;0,25;0,7;0,2;0;0;0,395;0;0;0;0;0;0;1;0,16;0,69;0,35;0;0;0;0;0;0;0;0;0;0;0;0;3,4;0,3;0;0;0;0;0;0,02;1,4;0;1,4;2,8;0;0;0,1;0,1;0;0;0;2,9;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;42;60;44;10;6;41;26;35;8;50;53;21;47;151;166;38;41;0;39;0;0
616;Avocado, rå;29;711;172;6,25;0,304;1,9;1,9;14,2;9;0,5;0;5,2;13,1;0,956;0;2,8;32;68;1,33;0;0;0;0;0;0;1,3;1,3;0;0;0;8;0,1;0;0;0,18;1,45;1,1;0,36;1,1;3,6;93;31;0;6;6;0;0;0;6;450;12,1;25;46,5;0,4;0,19;0,64;0;0,142;0,7;0,8;0;0;59,7;0;0;0;0;0;0;1;0,16;0,39;0,967;0;0;0;0;0;0;0;0;0;0;0;0;0,01;2,3;0;0;0;0;0;0,1;0,2;0;0,1;0,3;0;0;0,1;0,1;0;0;0;0,4;0;0;0;0;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,247;0;0,109;0,009;0;0;0;0;0;0;0;1,358;0;5,298;0;0;0,017;0;0;0;0;2,274;0;0,178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,365;6,673;2,452;0;12,491;0,178;2,274;0;64;103;94;30;0;67;43;55;21;88;64;33;116;429;234;76;73;0;79;16;0
1584;Babymajs, rå;0;154;37;6,25;0,375;2,3;2,3;6,8;4,6;4,6;0;2,3;0,5;0;0;0,6;10,3;89,7;1,38;0;0;0;0;0;0;0;0;0;0;0;0;0,0862;0;0;0;0;0;0,159;0;0;130;0;0;8,82;8,83;0;0;0;0,875;212;17,5;27,2;0;0,375;0;0,638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,18;0;1,5;2,68;0;0;0,24;0,24;0;0;0;2,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,5;0
1137;Bacon i skiver, rå;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;3,5;3,5;0,545;0;0;0,109;0;0,44;0,44;0;0;0;0;0,7;0;0;0,142;7,73;5,4;0,24;0,71;4,8;1,3;0;0,68;8,3;8,3;0;0;0;0;283;5,91;17,6;167;0,52;0,096;1,68;0;0;1,4;8,3;0;0;0,8;0;0;0;0;0;0;0;0;0,3;3;0;0;0;0;0;0;0;0;0;0;0;0;1,49;0,33;0;0,3;0,1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;640;1060;1140;400;85;480;440;580;140;640;810;420;810;1120;1930;620;480;0;460;0;0
141;Bacon, kogestykke, rå;16;1569;379;6,25;2,4;15;15;1,1;1,1;0;0;0;35;0,91;0;4,4;55,5;44,5;0;0;0,885;0,25;0;0,127;0;0,3;0,3;0;0;0;0;0,48;0;0;0,175;5,68;3;0,15;0,4;1;2;1;0,65;0,8;0,8;0;0;0;1140;185;5,27;15;202;0,4;0,063;1,98;0,8;0,012;2;8;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,49;0,33;0;0,3;0,1;0,1;0,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,515;0;8,807;0;4,59;0;0;0;0;0;0;0;0;1,12;0;14,124;0;0;0,192;0;0;0;0;2,31;0;0,192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,912;15,436;2,502;0;31,85;0,192;2,31;75;744;1220;1320;456;98;552;504;672;161;744;936;480;936;1300;2230;720;552;0;528;0;0
216;Bacon, stegestykke, rå;17;1775;430;6,25;2,08;13;13;0;0;0;0;0;42;0,93;0;4,4;59,4;40,6;0;0;0,969;0,289;0;0,136;0;0,3;0,3;0;0;0;0;0,48;0;0;0,16;5,32;3;0,15;0,4;1;2;1;0,65;0,8;0,8;0;0;0;1140;185;5,07;15;220;0,51;0,063;1,98;0,7;0,012;2;8,3;0;0;0,8;0;0;0;0;0;0;0;0;0,3;3;0;0;0;0;0;0;0;0;0;0;0;0;1,49;0,33;0;0,3;0,1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,627;0;10,814;0;5,649;0;0;0;0;0;0;0;0;1,385;0;17,281;0;0;0,232;0;0;0;0;2,84;0;0,232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,089;18,898;3,072;0;39,06;0,232;2,84;76;645;1060;1140;395;85;478;437;582;139;645;811;416;811;1120;1930;624;478;0;458;0;0
319;Bagegær, presset, rå;0;479;114;5,7;1,344;7,7;8,4;19,6;13,4;0;0;6,2;1,9;0,8;0;1,8;31;69;0;0;0;0;0;0;0;0,2;0,2;0;0;0;0;0,47;0;0;1,4;9,25;7,5;1,1;3,5;60;1000;140;0;0,1;0,1;0;0;0;16;610;15;31;340;1,6;0,16;4,5;0,6;0,31;0;1;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,014;0;0;0;0;0,202;0;0,07;0;0;0;0;0;0;0;0;0,653;0;0,576;0;0;0;0;0;0;0;0,005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,286;1,229;0,005;0;1,52;0;0,005;0;430;578;645;118;30;323;282;430;105;538;444;175;511;833;1120;417;282;0;444;0;0
1312;Bagepulver;0;731;172;6,25;0,832;5,2;5,2;37,8;37,8;37,8;0;0;0;0;0;50,7;93,7;6,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,998;0;0;0;0;0;0;0;0;0;0;0;0;11800;49;11300;9;8430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0
1263;Baked beans i tomatsovs, konserves;0;371;88;6,25;0,816;5,1;5,1;19,1;12,5;9,6;0;6,6;0,5;0,76;0;1,7;26,4;73,6;0;0;0;0;0;0;0;0,6;0,6;0;0;0;0;0,07;0;0;0,05;1,32;0,5;0,12;0;0;29;4;0;0;0;0;0;0;480;300;45;31;91;1,4;0,21;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;4,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,076;0;0,008;0;0;0;0;0;0;0;0;0;0;0,048;0;0;0;0;0;0;0;0,098;0;0,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,084;0,048;0,249;0;0,38;0,15;0,098;0;212;392;367;57;41;269;131;212;49;237;302;147;212;620;751;204;180;0;294;0;0
868;Bambusskud, konserves, saltet;0;106;25;6,25;0,416;2,6;2,6;3,7;3,2;3,2;0;0,5;0,1;0,8;0;0,2;6,6;93,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0,04;0,1;0,1;0;0;0;0;0;0;0;0;0;0;0;600;85;24;0;31;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869;Bambusskud, konserves, usaltet;0;106;25;6,25;0,416;2,6;2,6;3,7;3,2;3,2;0;0,5;0,1;0,8;0;0,2;6,6;93,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0,04;0,1;0,1;0;0;0;0;0;0;0;0;0;0;0;3;85;24;0;31;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1051;Bambusskud, rå;30;173;41;6,25;0,576;3,6;3,6;6,7;6;6;0;0,7;0,1;0,8;0;1;11,4;88,6;0,667;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0,12;0,5;0,5;0;0;0;0;0;0;11;11;0;0;0;0;500;18;0;50;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
3;Banan, rå;41;396;93;6,25;0,183;1,1;1,1;22,6;21;19,7;0;1,6;0,2;0,73;0;0,7;24,7;75,3;4,42;0;0;0;0;0;0;0,27;0,27;0;0;0;0,5;0,0399;0;0;0,0141;0,765;0,595;0,305;0,258;1,57;38;12;0;11,2;8,11;3,09;0;0;0;348;6,62;28,1;25,6;0,251;0,106;0,167;0,0477;0,459;0;0,352;0;0;4,08;0;0;0;0;0;0;0,0089;0,0208;0,0136;0,0827;0;0;0;0;0;0;0;0;0,03;0;0;0;0,01;0,21;0;0;0;0;0;1,5;7,01;0;6,93;13,9;0;0,01;1,43;1,44;0;0;0;15,4;0,0143;0;0;0;0,0143;4,33;0;0;0;0,58;0,23;0,28;0,37;0,27;0;0;0;0;0;0;0;0;0;0;0;0,07;0;0,012;0;0;0;0;0;0;0;0;0,011;0;0,032;0;0;0;0;0;0;0;0,025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,082;0,043;0,025;0;0,15;0;0,025;0;35;89;51;10;3;35;20;33;10;53;49;84;35;117;106;37;38;0;53;53;0
714;Batat, sød kartoffel, rå;28;302;72;6,25;0,208;1,3;1,3;17,2;14,5;14,5;0;2,7;0,3;0,658;0;1,1;19,9;80,1;373;0;0;0;0;0;0;0;0;0;0;0;0;0,0653;0;0;0,061;0,828;0,557;0,178;0,8;0;11;0;0;19,3;19,3;0;0;0;33,2;408;44,5;15;47;0,938;0,151;0,202;0;0,258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,775;0;0,9;1,68;0;0;2,5;2,5;0;0;0;4,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,85;2,1;0;0;0;0;0;0;0;0;0;0,059;0;0,006;0;0;0;0;0;0;0;0;0;0;0,011;0;0;0;0;0;0;0;0,113;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,065;0,011;0,133;0;0,209;0,02;0,113;0;67;98;67;33;11;81;56;67;16;88;63;25;73;229;131;60;58;0;69;4470;0
1060;Bayonneskinke, udbenet;0;804;193;6,25;3,328;20,8;20,8;0,4;0,4;0,4;0;0;12;0,92;0;4,6;37,8;62,2;0;0;0,606;0,121;0;0,097;0;0,1;0,1;0;0;0;0;0,75;0;0;0,23;7,52;3,8;0,436;0,6;2,6;1,5;0;0,65;0;0;0;0;0;1460;231;7;25;188;0,95;0,075;1,9;1;0,014;5,3;6,9;0;0;2,5;0;0;0;0;0;0;0,13;2;1,9;5,6;0;0;0;0;0;0;0;0;0;0;0;0;1,1;1,1;0;0,45;0,13;0,13;1,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,183;0;3,04;0;1,545;0;0;0;0;0;0;0;0;0,386;0;4,92;0;0;0,081;0;0;0;0;0,813;0;0,071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,768;5,388;0,884;0;11,04;0,071;0,813;67;998;1530;1860;532;140;765;699;865;223;1100;1230;765;1230;1860;2830;1030;799;0;832;0;0
1292;Birkes, frø;0;2273;549;6,25;2,886;18;18;23,7;13,7;13,7;0;10;44,7;0,94;0;6,8;93,2;6,8;0;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0,849;0;0;0,173;5,21;0,976;0,55;0;0;0;0;0;0;0;0;0;0;21;700;1450;331;849;9,39;0;10,2;0;0;75,2;0;0;0;167;0;0;0;0;0;0;0;0;17,4;19,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,26;0;0;0;0;0;0;0;0;0;0;4,116;0;0,671;0;0;0;0;0;0;0;0;0,13;0;6,189;0;0;0,04;0;0;0;0;30,542;0;0,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,787;6,359;30,873;0;42,018;0,33;30,542;0;895;1470;1100;462;462;895;693;895;254;1300;1990;519;1180;2190;4530;1130;1070;0;981;0;0
240;Bitter, Gammel Dansk Bitter Dram;0;885;214;6,25;0;0;0;0;0;0;0,5;0;0;0,8;30,5;1;31;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022;0,035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;Bitter, jägermeister;0;1224;294;6,25;0;0;0;14;14;14;14;0;0;0,8;34;2;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022;0,035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;Bitter, krabask bitter;0;945;228;6,25;0;0;0;1;1;1;1;0;0;0,8;32;0,5;33,5;66,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022;0,035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;Bitter, sød, uspec.;0;1106;265;6,25;0;0;0;18;18;18;18;0;0;0,8;27,6;0,5;46,1;53,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022;0,035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
